$,_ft,settlementdate,v#
SA1,Solar,2021-09-23 00:05:00,0
SA1,Solar,2021-09-23 00:10:00,0
SA1,Solar,2021-09-23 00:15:00,0
SA1,Solar,2021-09-23 00:20:00,0.001
SA1,Solar,2021-09-23 00:25:00,0
SA1,Solar,2021-09-23 00:30:00,0
SA1,Solar,2021-09-23 00:35:00,0
SA1,Solar,2021-09-23 00:40:00,0
SA1,Solar,2021-09-23 00:45:00,0
SA1,Solar,2021-09-23 00:50:00,0
SA1,Solar,2021-09-23 00:55:00,0
SA1,Solar,2021-09-23 01:00:00,0
SA1,Solar,2021-09-23 01:05:00,0
SA1,Solar,2021-09-23 01:10:00,0
SA1,Solar,2021-09-23 01:15:00,0
SA1,Solar,2021-09-23 01:20:00,0
SA1,Solar,2021-09-23 01:25:00,0
SA1,Solar,2021-09-23 01:30:00,0
SA1,Solar,2021-09-23 01:35:00,0
SA1,Solar,2021-09-23 01:40:00,0
SA1,Wind,2021-09-22 01:45:00,415.44929199999996
SA1,Wind,2021-09-22 01:50:00,389.21761799999996
SA1,Wind,2021-09-22 01:55:00,384.51172399999996
SA1,Wind,2021-09-22 02:00:00,389.45953700000007
SA1,Wind,2021-09-22 02:05:00,386.278902
SA1,Wind,2021-09-22 02:10:00,371.315452
SA1,Wind,2021-09-22 02:15:00,347.65482999999995
SA1,Wind,2021-09-22 02:20:00,342.488997
SA1,Wind,2021-09-22 02:25:00,340.52546699999994
SA1,Wind,2021-09-22 02:30:00,352.29451800000004
SA1,Wind,2021-09-22 02:35:00,338.956344
SA1,Wind,2021-09-22 02:40:00,328.61294599999997
SA1,Wind,2021-09-22 02:45:00,329.66265699999997
SA1,Wind,2021-09-22 02:50:00,325.219254
SA1,Wind,2021-09-22 02:55:00,298.21246800000006
SA1,Wind,2021-09-22 03:00:00,293.029922
SA1,Wind,2021-09-22 03:05:00,289.269693
SA1,Wind,2021-09-22 03:10:00,275.702049
SA1,Wind,2021-09-22 03:15:00,251.483758
SA1,Wind,2021-09-22 03:20:00,262.92816300000004
SA1,Wind,2021-09-22 03:25:00,265.4812969999999
SA1,Wind,2021-09-22 03:30:00,255.55352200000002
SA1,Wind,2021-09-22 03:35:00,251.979136
SA1,Wind,2021-09-22 03:40:00,264.989204
SA1,Wind,2021-09-22 03:45:00,257.6516039999999
SA1,Wind,2021-09-22 03:50:00,247.12453100000002
SA1,Wind,2021-09-22 03:55:00,239.569336
SA1,Wind,2021-09-22 04:00:00,239.27493099999998
SA1,Wind,2021-09-22 04:05:00,234.47021000000004
SA1,Wind,2021-09-22 04:10:00,230.068138
SA1,Wind,2021-09-22 04:15:00,235.234095
SA1,Wind,2021-09-22 04:20:00,231.579493
SA1,Wind,2021-09-22 04:25:00,217.82048200000008
SA1,Wind,2021-09-22 04:30:00,215.53537699999998
SA1,Wind,2021-09-22 04:35:00,196.53714399999998
SA1,Wind,2021-09-22 04:40:00,188.567455
SA1,Wind,2021-09-22 04:45:00,185.932313
SA1,Wind,2021-09-22 04:50:00,186.553719
SA1,Wind,2021-09-22 04:55:00,188.795545
SA1,Wind,2021-09-22 05:00:00,183.25205300000002
SA1,Wind,2021-09-22 05:05:00,166.88889500000002
SA1,Wind,2021-09-22 05:10:00,162.57718
SA1,Wind,2021-09-22 05:15:00,151.992001
SA1,Wind,2021-09-22 05:20:00,144.40255299999998
SA1,Wind,2021-09-22 05:25:00,141.380239
SA1,Wind,2021-09-22 05:30:00,129.057822
SA1,Wind,2021-09-22 05:35:00,117.45927800000001
SA1,Wind,2021-09-22 05:40:00,109.10750599999997
SA1,Wind,2021-09-22 05:45:00,113.708412
SA1,Wind,2021-09-22 05:50:00,125.87182800000001
SA1,Wind,2021-09-22 05:55:00,129.986329
SA1,Wind,2021-09-22 06:00:00,115.80876199999999
SA1,Wind,2021-09-22 06:05:00,102.79037500000001
SA1,Wind,2021-09-22 06:10:00,98.67226899999999
SA1,Wind,2021-09-22 06:15:00,113.61664900000001
SA1,Wind,2021-09-22 06:20:00,117.76836399999999
SA1,Wind,2021-09-22 06:25:00,105.04258400000002
SA1,Wind,2021-09-22 06:30:00,98.037621
SA1,Wind,2021-09-22 06:35:00,108.183441
SA1,Wind,2021-09-22 06:40:00,112.91898700000002
SA1,Wind,2021-09-22 06:45:00,100.52654199999999
SA1,Wind,2021-09-22 06:50:00,101.50035400000002
SA1,Wind,2021-09-22 06:55:00,97.78799599999999
SA1,Wind,2021-09-22 07:00:00,93.28609499999997
SA1,Wind,2021-09-22 07:05:00,97.678052
SA1,Wind,2021-09-22 07:10:00,102.119077
SA1,Wind,2021-09-22 07:15:00,91.25810899999999
SA1,Wind,2021-09-22 07:20:00,91.151947
SA1,Wind,2021-09-22 07:25:00,95.171005
SA1,Wind,2021-09-22 07:30:00,93.493983
SA1,Wind,2021-09-22 07:35:00,85.96733499999999
SA1,Wind,2021-09-22 07:40:00,75.581979
SA1,Wind,2021-09-22 07:45:00,70.962799
SA1,Wind,2021-09-22 07:50:00,75.107567
SA1,Wind,2021-09-22 07:55:00,84.647349
SA1,Wind,2021-09-22 08:00:00,85.308105
SA1,Wind,2021-09-22 08:05:00,82.52785899999999
SA1,Wind,2021-09-22 08:10:00,82.282552
SA1,Wind,2021-09-22 08:15:00,75.46501300000001
SA1,Wind,2021-09-22 08:20:00,63.660099
SA1,Wind,2021-09-22 08:25:00,67.692569
SA1,Wind,2021-09-22 08:30:00,74.742202
SA1,Wind,2021-09-22 08:35:00,62.936648
SA1,Wind,2021-09-22 08:40:00,63.524971
SA1,Wind,2021-09-22 08:45:00,71.529674
SA1,Wind,2021-09-22 08:50:00,79.6801
SA1,Wind,2021-09-22 08:55:00,78.95940300000001
SA1,Wind,2021-09-22 09:00:00,85.20931
SA1,Wind,2021-09-22 09:05:00,100.598912
SA1,Wind,2021-09-22 09:10:00,87.36695599999999
SA1,Wind,2021-09-22 09:15:00,71.02260600000001
SA1,Wind,2021-09-22 09:20:00,64.14657500000001
SA1,Wind,2021-09-22 09:25:00,55.401137000000006
SA1,Wind,2021-09-22 09:30:00,67.591502
SA1,Wind,2021-09-22 09:35:00,63.743216
SA1,Wind,2021-09-22 09:40:00,62.34360299999999
SA1,Wind,2021-09-22 09:45:00,67.43382
SA1,Wind,2021-09-22 09:50:00,66.680859
SA1,Wind,2021-09-22 09:55:00,69.11610300000001
SA1,Wind,2021-09-22 10:00:00,70.27024700000001
SA1,Wind,2021-09-22 10:05:00,62.914584999999995
SA1,Wind,2021-09-22 10:10:00,67.988729
SA1,Wind,2021-09-22 10:15:00,79.718095
SA1,Wind,2021-09-22 10:20:00,97.43413
SA1,Wind,2021-09-22 10:25:00,100.51009200000003
SA1,Wind,2021-09-22 10:30:00,95.611864
SA1,Wind,2021-09-22 10:35:00,102.776393
SA1,Wind,2021-09-22 10:40:00,101.930198
SA1,Wind,2021-09-22 10:45:00,96.11368399999999
SA1,Wind,2021-09-22 10:50:00,106.85802199999999
SA1,Wind,2021-09-22 10:55:00,109.117662
SA1,Wind,2021-09-22 11:00:00,102.93263599999997
SA1,Wind,2021-09-22 11:05:00,96.927415
SA1,Wind,2021-09-22 11:10:00,99.82812500000001
SA1,Wind,2021-09-22 11:15:00,106.53652899999999
SA1,Wind,2021-09-22 11:20:00,111.84795199999999
SA1,Wind,2021-09-22 11:25:00,103.32727500000001
SA1,Wind,2021-09-22 11:30:00,101.63635500000001
SA1,Wind,2021-09-22 11:35:00,97.223083
SA1,Wind,2021-09-22 11:40:00,91.81603999999999
SA1,Wind,2021-09-22 11:45:00,101.14737199999999
SA1,Wind,2021-09-22 11:50:00,99.81264399999999
SA1,Wind,2021-09-22 11:55:00,91.90698099999997
SA1,Wind,2021-09-22 12:00:00,99.217005
SA1,Wind,2021-09-22 12:05:00,104.923392
SA1,Wind,2021-09-22 12:10:00,101.873671
SA1,Wind,2021-09-22 12:15:00,92.56748999999999
SA1,Wind,2021-09-22 12:20:00,93.53149099999999
SA1,Wind,2021-09-22 12:25:00,100.85331999999998
SA1,Wind,2021-09-22 12:30:00,111.634508
SA1,Wind,2021-09-22 12:35:00,106.59451899999999
SA1,Wind,2021-09-22 12:40:00,102.531397
SA1,Wind,2021-09-22 12:45:00,104.799763
SA1,Wind,2021-09-22 12:50:00,104.42255099999998
SA1,Wind,2021-09-22 12:55:00,106.56685300000001
SA1,Wind,2021-09-22 13:00:00,108.553373
SA1,Wind,2021-09-22 13:05:00,107.55528399999999
SA1,Wind,2021-09-22 13:10:00,105.16589599999999
SA1,Wind,2021-09-22 13:15:00,114.29700500000001
SA1,Wind,2021-09-22 13:20:00,123.51742399999999
SA1,Wind,2021-09-22 13:25:00,125.004082
SA1,Wind,2021-09-22 13:30:00,117.90577599999997
SA1,Wind,2021-09-22 13:35:00,116.88301699999998
SA1,Wind,2021-09-22 13:40:00,113.22737900000001
SA1,Wind,2021-09-22 13:45:00,114.648756
SA1,Wind,2021-09-22 13:50:00,120.00720600000001
SA1,Wind,2021-09-22 13:55:00,120.871676
SA1,Wind,2021-09-22 14:00:00,122.550115
SA1,Wind,2021-09-22 14:05:00,135.69647899999998
SA1,Wind,2021-09-22 14:10:00,150.54429100000002
SA1,Wind,2021-09-22 14:15:00,161.048819
SA1,Wind,2021-09-22 14:20:00,160.599574
SA1,Wind,2021-09-22 14:25:00,164.97163899999998
SA1,Wind,2021-09-22 14:30:00,176.186883
SA1,Wind,2021-09-22 14:35:00,174.686946
SA1,Wind,2021-09-22 14:40:00,164.10351899999998
SA1,Wind,2021-09-22 14:45:00,161.13439000000002
SA1,Wind,2021-09-22 14:50:00,150.16358700000004
SA1,Wind,2021-09-22 14:55:00,162.063447
SA1,Wind,2021-09-22 15:00:00,175.449937
SA1,Wind,2021-09-22 15:05:00,172.05255899999997
SA1,Wind,2021-09-22 15:10:00,161.51875899999996
SA1,Wind,2021-09-22 15:15:00,159.70211799999998
SA1,Wind,2021-09-22 15:20:00,144.210785
SA1,Wind,2021-09-22 15:25:00,149.658239
SA1,Wind,2021-09-22 15:30:00,173.881243
SA1,Wind,2021-09-22 15:35:00,193.28008100000002
SA1,Wind,2021-09-22 15:40:00,183.408124
SA1,Wind,2021-09-22 15:45:00,174.37270599999997
SA1,Wind,2021-09-22 15:50:00,175.69045000000006
SA1,Wind,2021-09-22 15:55:00,193.14243399999998
SA1,Wind,2021-09-22 16:00:00,188.889316
SA1,Wind,2021-09-22 16:05:00,195.13084000000003
SA1,Wind,2021-09-22 16:10:00,201.89167700000004
SA1,Wind,2021-09-22 16:15:00,203.99594400000004
SA1,Wind,2021-09-22 16:20:00,225.72645100000005
SA1,Wind,2021-09-22 16:25:00,207.67915100000002
SA1,Wind,2021-09-22 16:30:00,194.347668
SA1,Wind,2021-09-22 16:35:00,188.988742
SA1,Wind,2021-09-22 16:40:00,197.62201300000004
SA1,Wind,2021-09-22 16:45:00,240.30292999999998
SA1,Wind,2021-09-22 16:50:00,254.946051
SA1,Wind,2021-09-22 16:55:00,246.04422899999997
SA1,Wind,2021-09-22 17:00:00,231.60194300000003
SA1,Wind,2021-09-22 17:05:00,229.66646499999996
SA1,Wind,2021-09-22 17:10:00,247.10409799999996
SA1,Wind,2021-09-22 17:15:00,242.36614799999995
SA1,Wind,2021-09-22 17:20:00,237.494518
SA1,Wind,2021-09-22 17:25:00,259.39581999999996
SA1,Wind,2021-09-22 17:30:00,266.225765
SA1,Wind,2021-09-22 17:35:00,259.48470199999997
SA1,Wind,2021-09-22 17:40:00,249.58209399999998
SA1,Wind,2021-09-22 17:45:00,250.523925
SA1,Wind,2021-09-22 17:50:00,257.248193
SA1,Wind,2021-09-22 17:55:00,269.908806
SA1,Wind,2021-09-22 18:00:00,285.49575100000004
SA1,Wind,2021-09-22 18:05:00,299.279278
SA1,Wind,2021-09-22 18:10:00,282.448341
SA1,Wind,2021-09-22 18:15:00,284.11781399999995
SA1,Wind,2021-09-22 18:20:00,282.26955
SA1,Wind,2021-09-22 18:25:00,306.412137
SA1,Wind,2021-09-22 18:30:00,313.579247
SA1,Wind,2021-09-22 18:35:00,319.641537
SA1,Wind,2021-09-22 18:40:00,324.712338
SA1,Wind,2021-09-22 18:45:00,303.150906
SA1,Wind,2021-09-22 18:50:00,291.84067400000004
SA1,Wind,2021-09-22 18:55:00,296.990987
SA1,Wind,2021-09-22 19:00:00,307.01711399999994
SA1,Wind,2021-09-22 19:05:00,340.53890599999994
SA1,Wind,2021-09-22 19:10:00,350.8580369999999
SA1,Wind,2021-09-22 19:15:00,346.62562300000013
SA1,Wind,2021-09-22 19:20:00,331.34540000000004
SA1,Wind,2021-09-22 19:25:00,317.460562
SA1,Wind,2021-09-22 19:30:00,319.616939
SA1,Wind,2021-09-22 19:35:00,319.612452
SA1,Wind,2021-09-22 19:40:00,330.1878540000001
SA1,Wind,2021-09-22 19:45:00,348.074027
SA1,Wind,2021-09-22 19:50:00,346.52819200000005
SA1,Wind,2021-09-22 19:55:00,366.00688799999995
SA1,Wind,2021-09-22 20:00:00,377.31424100000004
SA1,Wind,2021-09-22 20:05:00,350.6758960000001
SA1,Wind,2021-09-22 20:10:00,327.742464
SA1,Wind,2021-09-22 20:15:00,327.245125
SA1,Wind,2021-09-22 20:20:00,324.136466
SA1,Wind,2021-09-22 20:25:00,317.452867
SA1,Wind,2021-09-22 20:30:00,315.8892819999999
SA1,Wind,2021-09-22 20:35:00,308.45656899999994
SA1,Wind,2021-09-22 20:40:00,299.15080499999993
SA1,Wind,2021-09-22 20:45:00,272.31216699999993
SA1,Wind,2021-09-22 20:50:00,254.83611599999998
SA1,Wind,2021-09-22 20:55:00,227.807302
SA1,Wind,2021-09-22 21:00:00,201.44690699999998
SA1,Wind,2021-09-22 21:05:00,202.31814800000004
SA1,Wind,2021-09-22 21:10:00,217.90696800000003
SA1,Wind,2021-09-22 21:15:00,210.08371599999998
SA1,Wind,2021-09-22 21:20:00,208.13875500000003
SA1,Wind,2021-09-22 21:25:00,220.98932199999996
SA1,Wind,2021-09-22 21:30:00,228.16101500000002
SA1,Wind,2021-09-22 21:35:00,213.87495699999997
SA1,Wind,2021-09-22 21:40:00,223.929143
SA1,Wind,2021-09-22 21:45:00,222.71251100000006
SA1,Wind,2021-09-22 21:50:00,235.95497899999998
SA1,Wind,2021-09-22 21:55:00,227.997983
SA1,Wind,2021-09-22 22:00:00,227.74546400000003
SA1,Wind,2021-09-22 22:05:00,263.897792
SA1,Wind,2021-09-22 22:10:00,271.497847
SA1,Wind,2021-09-22 22:15:00,271.706343
SA1,Wind,2021-09-22 22:20:00,264.747552
SA1,Wind,2021-09-22 22:25:00,249.53750999999997
SA1,Wind,2021-09-22 22:30:00,247.50802599999997
SA1,Wind,2021-09-22 22:35:00,243.057637
SA1,Wind,2021-09-22 22:40:00,238.03736999999998
SA1,Wind,2021-09-22 22:45:00,234.22120199999995
SA1,Wind,2021-09-22 22:50:00,249.48540199999997
SA1,Wind,2021-09-22 22:55:00,253.172051
SA1,Wind,2021-09-22 23:00:00,256.047232
SA1,Wind,2021-09-22 23:05:00,247.46061699999996
SA1,Wind,2021-09-22 23:10:00,263.12811500000004
SA1,Wind,2021-09-22 23:15:00,263.9213649999999
SA1,Wind,2021-09-22 23:20:00,270.045789
SA1,Wind,2021-09-22 23:25:00,272.362372
SA1,Wind,2021-09-22 23:30:00,268.309355
SA1,Wind,2021-09-22 23:35:00,268.07616899999994
SA1,Wind,2021-09-22 23:40:00,274.275689
SA1,Wind,2021-09-22 23:45:00,269.538644
SA1,Wind,2021-09-22 23:50:00,271.798587
SA1,Wind,2021-09-22 23:55:00,273.10014
SA1,Wind,2021-09-23 00:00:00,269.757568
SA1,Wind,2021-09-23 00:05:00,274.364031
SA1,Wind,2021-09-23 00:10:00,274.14016599999997
SA1,Wind,2021-09-23 00:15:00,275.001755
SA1,Wind,2021-09-23 00:20:00,259.939389
SA1,Wind,2021-09-23 00:25:00,252.79484200000002
SA1,Wind,2021-09-23 00:30:00,276.186973
SA1,Wind,2021-09-23 00:35:00,271.81728
SA1,Wind,2021-09-23 00:40:00,281.99306800000005
SA1,Wind,2021-09-23 00:45:00,295.07238500000005
SA1,Wind,2021-09-23 00:50:00,296.131746
SA1,Wind,2021-09-23 00:55:00,303.34485299999994
SA1,Wind,2021-09-23 01:00:00,290.08297300000004
SA1,Wind,2021-09-23 01:05:00,304.4756710000001
SA1,Wind,2021-09-23 01:10:00,321.83875900000004
SA1,Wind,2021-09-23 01:15:00,316.573843
SA1,Wind,2021-09-23 01:20:00,314.1486290000001
SA1,Wind,2021-09-23 01:25:00,301.73318299999994
SA1,Wind,2021-09-23 01:30:00,310.58301800000004
SA1,Wind,2021-09-23 01:35:00,316.03540799999996
SA1,Wind,2021-09-23 01:40:00,313.56212700000003
SA1,Rooftop PV,2021-09-22 01:45:00,0
SA1,Rooftop PV,2021-09-22 01:50:00,0
SA1,Rooftop PV,2021-09-22 01:55:00,0
SA1,Rooftop PV,2021-09-22 02:00:00,0
SA1,Rooftop PV,2021-09-22 02:05:00,0
SA1,Rooftop PV,2021-09-22 02:10:00,0
SA1,Rooftop PV,2021-09-22 02:15:00,0
SA1,Rooftop PV,2021-09-22 02:20:00,0
SA1,Rooftop PV,2021-09-22 02:25:00,0
SA1,Rooftop PV,2021-09-22 02:30:00,0
SA1,Rooftop PV,2021-09-22 02:35:00,0
SA1,Rooftop PV,2021-09-22 02:40:00,0
SA1,Rooftop PV,2021-09-22 02:45:00,0
SA1,Rooftop PV,2021-09-22 02:50:00,0
SA1,Rooftop PV,2021-09-22 02:55:00,0
SA1,Rooftop PV,2021-09-22 03:00:00,0
SA1,Rooftop PV,2021-09-22 03:05:00,0
SA1,Rooftop PV,2021-09-22 03:10:00,0
SA1,Rooftop PV,2021-09-22 03:15:00,0
SA1,Rooftop PV,2021-09-22 03:20:00,0
SA1,Rooftop PV,2021-09-22 03:25:00,0
SA1,Rooftop PV,2021-09-22 03:30:00,0
SA1,Rooftop PV,2021-09-22 03:35:00,0
SA1,Rooftop PV,2021-09-22 03:40:00,0
SA1,Rooftop PV,2021-09-22 03:45:00,0
SA1,Rooftop PV,2021-09-22 03:50:00,0
SA1,Rooftop PV,2021-09-22 03:55:00,0
SA1,Rooftop PV,2021-09-22 04:00:00,0
SA1,Rooftop PV,2021-09-22 04:05:00,0
SA1,Rooftop PV,2021-09-22 04:10:00,0
SA1,Rooftop PV,2021-09-22 04:15:00,0
SA1,Rooftop PV,2021-09-22 04:20:00,0
SA1,Rooftop PV,2021-09-22 04:25:00,0
SA1,Rooftop PV,2021-09-22 04:30:00,0
SA1,Rooftop PV,2021-09-22 04:35:00,0
SA1,Rooftop PV,2021-09-22 04:40:00,0
SA1,Rooftop PV,2021-09-22 04:45:00,0
SA1,Rooftop PV,2021-09-22 04:50:00,0
SA1,Rooftop PV,2021-09-22 04:55:00,0
SA1,Rooftop PV,2021-09-22 05:00:00,0
SA1,Rooftop PV,2021-09-22 05:05:00,0
SA1,Rooftop PV,2021-09-22 05:10:00,0
SA1,Rooftop PV,2021-09-22 05:15:00,0
SA1,Rooftop PV,2021-09-22 05:20:00,0
SA1,Rooftop PV,2021-09-22 05:25:00,0
SA1,Rooftop PV,2021-09-22 05:30:00,0
SA1,Rooftop PV,2021-09-22 05:35:00,0
SA1,Rooftop PV,2021-09-22 05:40:00,0
SA1,Rooftop PV,2021-09-22 05:45:00,0
SA1,Rooftop PV,2021-09-22 05:50:00,0
SA1,Rooftop PV,2021-09-22 05:55:00,0
SA1,Rooftop PV,2021-09-22 06:00:00,0
SA1,Rooftop PV,2021-09-22 06:05:00,0
SA1,Rooftop PV,2021-09-22 06:10:00,0
SA1,Rooftop PV,2021-09-22 06:15:00,0
SA1,Rooftop PV,2021-09-22 06:20:00,0
SA1,Rooftop PV,2021-09-22 06:25:00,0
SA1,Rooftop PV,2021-09-22 06:30:00,0
SA1,Rooftop PV,2021-09-22 06:35:00,1.049
SA1,Rooftop PV,2021-09-22 06:40:00,2.098
SA1,Rooftop PV,2021-09-22 06:45:00,3.147
SA1,Rooftop PV,2021-09-22 06:50:00,4.196
SA1,Rooftop PV,2021-09-22 06:55:00,5.245
SA1,Rooftop PV,2021-09-22 07:00:00,6.294
SA1,Rooftop PV,2021-09-22 07:05:00,13.2596666667
SA1,Rooftop PV,2021-09-22 07:10:00,20.2253333333
SA1,Rooftop PV,2021-09-22 07:15:00,27.191
SA1,Rooftop PV,2021-09-22 07:20:00,34.1566666667
SA1,Rooftop PV,2021-09-22 07:25:00,41.1223333333
SA1,Rooftop PV,2021-09-22 07:30:00,48.088
SA1,Rooftop PV,2021-09-22 07:35:00,60.502
SA1,Rooftop PV,2021-09-22 07:40:00,72.916
SA1,Rooftop PV,2021-09-22 07:45:00,85.33
SA1,Rooftop PV,2021-09-22 07:50:00,97.744
SA1,Rooftop PV,2021-09-22 07:55:00,110.158
SA1,Rooftop PV,2021-09-22 08:00:00,122.572
SA1,Rooftop PV,2021-09-22 08:05:00,135.787333333
SA1,Rooftop PV,2021-09-22 08:10:00,149.002666667
SA1,Rooftop PV,2021-09-22 08:15:00,162.218
SA1,Rooftop PV,2021-09-22 08:20:00,175.433333333
SA1,Rooftop PV,2021-09-22 08:25:00,188.648666667
SA1,Rooftop PV,2021-09-22 08:30:00,201.864
SA1,Rooftop PV,2021-09-22 08:35:00,216.6485
SA1,Rooftop PV,2021-09-22 08:40:00,231.433
SA1,Rooftop PV,2021-09-22 08:45:00,246.2175
SA1,Rooftop PV,2021-09-22 08:50:00,261.002
SA1,Rooftop PV,2021-09-22 08:55:00,275.7865
SA1,Rooftop PV,2021-09-22 09:00:00,290.571
SA1,Rooftop PV,2021-09-22 09:05:00,307.699833333
SA1,Rooftop PV,2021-09-22 09:10:00,324.828666667
SA1,Rooftop PV,2021-09-22 09:15:00,341.9575
SA1,Rooftop PV,2021-09-22 09:20:00,359.086333333
SA1,Rooftop PV,2021-09-22 09:25:00,376.215166667
SA1,Rooftop PV,2021-09-22 09:30:00,393.344
SA1,Rooftop PV,2021-09-22 09:35:00,404.759333333
SA1,Rooftop PV,2021-09-22 09:40:00,416.174666667
SA1,Rooftop PV,2021-09-22 09:45:00,427.59
SA1,Rooftop PV,2021-09-22 09:50:00,439.005333333
SA1,Rooftop PV,2021-09-22 09:55:00,450.420666667
SA1,Rooftop PV,2021-09-22 10:00:00,461.836
SA1,Rooftop PV,2021-09-22 10:05:00,472.201166667
SA1,Rooftop PV,2021-09-22 10:10:00,482.566333333
SA1,Rooftop PV,2021-09-22 10:15:00,492.9315
SA1,Rooftop PV,2021-09-22 10:20:00,503.296666667
SA1,Rooftop PV,2021-09-22 10:25:00,513.661833333
SA1,Rooftop PV,2021-09-22 10:30:00,524.027
SA1,Rooftop PV,2021-09-22 10:35:00,529.903
SA1,Rooftop PV,2021-09-22 10:40:00,535.779
SA1,Rooftop PV,2021-09-22 10:45:00,541.655
SA1,Rooftop PV,2021-09-22 10:50:00,547.531
SA1,Rooftop PV,2021-09-22 10:55:00,553.407
SA1,Rooftop PV,2021-09-22 11:00:00,559.283
SA1,Rooftop PV,2021-09-22 11:05:00,568.0835
SA1,Rooftop PV,2021-09-22 11:10:00,576.884
SA1,Rooftop PV,2021-09-22 11:15:00,585.6845
SA1,Rooftop PV,2021-09-22 11:20:00,594.485
SA1,Rooftop PV,2021-09-22 11:25:00,603.2855
SA1,Rooftop PV,2021-09-22 11:30:00,612.086
SA1,Rooftop PV,2021-09-22 11:35:00,622.518833333
SA1,Rooftop PV,2021-09-22 11:40:00,632.951666667
SA1,Rooftop PV,2021-09-22 11:45:00,643.3845
SA1,Rooftop PV,2021-09-22 11:50:00,653.817333333
SA1,Rooftop PV,2021-09-22 11:55:00,664.250166667
SA1,Rooftop PV,2021-09-22 12:00:00,674.683
SA1,Rooftop PV,2021-09-22 12:05:00,676.402
SA1,Rooftop PV,2021-09-22 12:10:00,678.121
SA1,Rooftop PV,2021-09-22 12:15:00,679.84
SA1,Rooftop PV,2021-09-22 12:20:00,681.559
SA1,Rooftop PV,2021-09-22 12:25:00,683.278
SA1,Rooftop PV,2021-09-22 12:30:00,684.997
SA1,Rooftop PV,2021-09-22 12:35:00,686.939333333
SA1,Rooftop PV,2021-09-22 12:40:00,688.881666667
SA1,Rooftop PV,2021-09-22 12:45:00,690.824
SA1,Rooftop PV,2021-09-22 12:50:00,692.766333333
SA1,Rooftop PV,2021-09-22 12:55:00,694.708666667
SA1,Rooftop PV,2021-09-22 13:00:00,696.651
SA1,Rooftop PV,2021-09-22 13:05:00,691.477833333
SA1,Rooftop PV,2021-09-22 13:10:00,686.304666667
SA1,Rooftop PV,2021-09-22 13:15:00,681.1315
SA1,Rooftop PV,2021-09-22 13:20:00,675.958333333
SA1,Rooftop PV,2021-09-22 13:25:00,670.785166667
SA1,Rooftop PV,2021-09-22 13:30:00,665.612
SA1,Rooftop PV,2021-09-22 13:35:00,661.6975
SA1,Rooftop PV,2021-09-22 13:40:00,657.783
SA1,Rooftop PV,2021-09-22 13:45:00,653.8685
SA1,Rooftop PV,2021-09-22 13:50:00,649.954
SA1,Rooftop PV,2021-09-22 13:55:00,646.0395
SA1,Rooftop PV,2021-09-22 14:00:00,642.125
SA1,Rooftop PV,2021-09-22 14:05:00,638.034833333
SA1,Rooftop PV,2021-09-22 14:10:00,633.944666667
SA1,Rooftop PV,2021-09-22 14:15:00,629.8545
SA1,Rooftop PV,2021-09-22 14:20:00,625.764333333
SA1,Rooftop PV,2021-09-22 14:25:00,621.674166667
SA1,Rooftop PV,2021-09-22 14:30:00,617.584
SA1,Rooftop PV,2021-09-22 14:35:00,612.09
SA1,Rooftop PV,2021-09-22 14:40:00,606.596
SA1,Rooftop PV,2021-09-22 14:45:00,601.102
SA1,Rooftop PV,2021-09-22 14:50:00,595.608
SA1,Rooftop PV,2021-09-22 14:55:00,590.114
SA1,Rooftop PV,2021-09-22 15:00:00,584.62
SA1,Rooftop PV,2021-09-22 15:05:00,576.578666667
SA1,Rooftop PV,2021-09-22 15:10:00,568.537333333
SA1,Rooftop PV,2021-09-22 15:15:00,560.496
SA1,Rooftop PV,2021-09-22 15:20:00,552.454666667
SA1,Rooftop PV,2021-09-22 15:25:00,544.413333333
SA1,Rooftop PV,2021-09-22 15:30:00,536.372
SA1,Rooftop PV,2021-09-22 15:35:00,523.897666667
SA1,Rooftop PV,2021-09-22 15:40:00,511.423333333
SA1,Rooftop PV,2021-09-22 15:45:00,498.949
SA1,Rooftop PV,2021-09-22 15:50:00,486.474666667
SA1,Rooftop PV,2021-09-22 15:55:00,474.000333333
SA1,Rooftop PV,2021-09-22 16:00:00,461.526
SA1,Rooftop PV,2021-09-22 16:05:00,449.113
SA1,Rooftop PV,2021-09-22 16:10:00,436.7
SA1,Rooftop PV,2021-09-22 16:15:00,424.287
SA1,Rooftop PV,2021-09-22 16:20:00,411.874
SA1,Rooftop PV,2021-09-22 16:25:00,399.461
SA1,Rooftop PV,2021-09-22 16:30:00,387.048
SA1,Rooftop PV,2021-09-22 16:35:00,367.827666667
SA1,Rooftop PV,2021-09-22 16:40:00,348.607333333
SA1,Rooftop PV,2021-09-22 16:45:00,329.387
SA1,Rooftop PV,2021-09-22 16:50:00,310.166666667
SA1,Rooftop PV,2021-09-22 16:55:00,290.946333333
SA1,Rooftop PV,2021-09-22 17:00:00,271.726
SA1,Rooftop PV,2021-09-22 17:05:00,254.153833333
SA1,Rooftop PV,2021-09-22 17:10:00,236.581666667
SA1,Rooftop PV,2021-09-22 17:15:00,219.0095
SA1,Rooftop PV,2021-09-22 17:20:00,201.437333333
SA1,Rooftop PV,2021-09-22 17:25:00,183.865166667
SA1,Rooftop PV,2021-09-22 17:30:00,166.293
SA1,Rooftop PV,2021-09-22 17:35:00,152.579333333
